Date,Open,High,Low,Close,Adj Close,Volume
2019-07-05,179.000000,190.600006,175.500000,182.300003,182.300003,22883500
2019-07-08,180.800003,183.000000,174.100006,181.899994,181.899994,9442900
2019-07-09,181.000000,189.699997,177.199997,185.100006,185.100006,10322200
2019-07-10,195.800003,201.399994,186.699997,191.399994,191.399994,13771900
2019-07-11,196.300003,200.800003,179.000000,181.300003,181.300003,13559100
2019-07-12,193.800003,197.800003,189.500000,192.100006,192.100006,10666300
2019-07-15,183.899994,185.399994,174.600006,179.899994,179.899994,12588200
2019-07-16,163.300003,165.100006,156.500000,160.699997,160.699997,15553200
2019-07-17,159.399994,164.899994,153.600006,158.300003,158.300003,9612500
2019-07-18,160.000000,165.600006,149.199997,154.000000,154.000000,16173200
2019-07-19,147.800003,148.800003,144.300003,147.199997,147.199997,11658000
2019-07-22,152.199997,160.699997,151.500000,158.300003,158.300003,10791100
2019-07-23,156.699997,159.399994,153.399994,153.899994,153.899994,8050500
2019-07-24,146.800003,147.000000,138.500000,141.699997,141.699997,14306300
2019-07-25,145.800003,149.100006,141.399994,143.500000,143.500000,12665300
2019-07-26,132.699997,135.100006,129.800003,132.100006,132.100006,16298800
2019-07-29,127.800003,127.900002,121.400002,124.099998,124.099998,16226600
2019-07-30,124.000000,128.199997,122.500000,127.400002,127.400002,9467500
2019-07-31,139.300003,150.899994,137.600006,146.100006,146.100006,21766700
2019-08-01,157.699997,160.100006,132.100006,132.100006,132.100006,21825600
2019-08-02,123.699997,127.300003,115.500000,126.400002,126.400002,28534000
2019-08-05,110.300003,121.500000,110.000000,116.400002,116.400002,24988500
2019-08-06,119.500000,124.800003,118.099998,120.099998,120.099998,15331100
2019-08-07,121.699997,124.500000,114.900002,116.800003,116.800003,13554800
2019-08-08,122.000000,128.399994,118.500000,122.800003,122.800003,18393500
2019-08-09,121.400002,126.699997,120.800003,122.099998,122.099998,10181800
2019-08-12,126.599998,126.599998,118.000000,120.599998,120.599998,9076900
2019-08-13,125.699997,131.000000,121.699997,127.500000,127.500000,12910200
2019-08-14,126.800003,128.399994,122.300003,127.800003,127.800003,10004100
2019-08-15,129.699997,146.600006,127.000000,138.500000,138.500000,20026000
2019-08-16,134.500000,135.800003,128.800003,134.100006,134.100006,10126300
2019-08-19,127.000000,137.600006,126.900002,134.600006,134.600006,11042800
2019-08-20,136.699997,138.199997,132.399994,136.899994,136.899994,6613600
2019-08-21,134.500000,134.500000,126.599998,129.600006,129.600006,14263700
2019-08-22,130.100006,133.000000,125.400002,126.000000,126.000000,11118200
2019-08-23,122.199997,127.900002,121.800003,126.099998,126.099998,7811300
2019-08-26,135.699997,140.000000,133.399994,138.100006,138.100006,13079000
2019-08-27,129.500000,134.300003,129.000000,132.399994,132.399994,8630200
2019-08-28,141.500000,145.300003,135.899994,139.000000,139.000000,12553100
2019-08-29,145.000000,152.699997,142.000000,149.000000,149.000000,14064900
2019-08-30,145.000000,150.800003,143.699997,147.100006,147.100006,8249600
2019-09-03,160.800003,163.500000,158.300003,159.399994,159.399994,13223600
2019-09-04,168.899994,182.699997,164.800003,178.699997,178.699997,15372100
2019-09-05,176.300003,184.000000,167.800003,178.699997,178.699997,15342900
2019-09-06,177.000000,193.100006,176.600006,189.600006,189.600006,14339500
2019-09-09,201.100006,214.600006,200.899994,214.199997,214.199997,18235400
2019-09-10,217.300003,219.399994,208.500000,211.699997,211.699997,14925200
2019-09-11,203.399994,213.899994,201.000000,202.800003,202.800003,13344200
2019-09-12,200.399994,210.399994,197.199997,207.800003,207.800003,12477500
2019-09-13,209.800003,224.399994,203.699997,221.000000,221.000000,11947600
2019-09-16,230.600006,239.800003,225.899994,236.800003,236.800003,15038100
2019-09-17,229.800003,239.000000,226.600006,228.500000,228.500000,9927800
2019-09-18,226.600006,227.399994,212.300003,219.800003,219.800003,9922700
2019-09-19,211.800003,212.399994,196.300003,200.000000,200.000000,13054500
2019-09-20,203.500000,203.699997,189.199997,195.500000,195.500000,8725700
2019-09-23,189.500000,197.600006,186.399994,195.199997,195.199997,8263700
2019-09-24,198.699997,198.800003,185.699997,187.100006,187.100006,9286000
2019-09-25,177.699997,190.000000,176.000000,186.000000,186.000000,7093600
2019-09-26,180.899994,183.600006,162.800003,170.500000,170.500000,21035100
2019-09-27,157.600006,165.800003,156.600006,160.600006,160.600006,9764700
2019-09-30,148.899994,153.000000,145.500000,145.899994,145.899994,14643900
2019-10-01,139.600006,142.800003,135.100006,139.800003,139.800003,17275700
2019-10-02,138.500000,140.500000,131.000000,133.600006,133.600006,15835800
2019-10-03,130.300003,149.000000,125.599998,147.300003,147.300003,30744200
2019-10-04,139.600006,158.399994,138.399994,149.600006,149.600006,25824700
2019-10-07,142.399994,147.800003,138.800003,141.000000,141.000000,22236300
2019-10-08,136.399994,139.699997,134.300003,138.199997,138.199997,15273400
2019-10-09,135.600006,139.699997,128.000000,128.800003,128.800003,21865900
2019-10-10,129.399994,133.199997,123.599998,123.800003,123.800003,29484400
2019-10-11,124.199997,132.699997,121.000000,131.100006,131.100006,22254800
2019-10-14,139.399994,139.800003,130.500000,137.199997,137.199997,19902600
2019-10-15,137.500000,143.000000,136.000000,142.600006,142.600006,16480100
2019-10-16,147.100006,147.800003,133.100006,134.600006,134.600006,22466800
2019-10-17,138.199997,143.500000,135.000000,140.100006,140.100006,18450500
2019-10-18,137.199997,144.500000,135.199997,144.300003,144.300003,17996200
2019-10-21,128.699997,129.800003,124.199997,129.699997,129.699997,3351500
2019-10-22,130.899994,133.000000,128.000000,129.000000,129.000000,1342200
2019-10-23,128.600006,128.899994,123.400002,126.000000,126.000000,1662900
2019-10-24,128.399994,132.300003,123.500000,131.800003,131.800003,1895900
2019-10-25,129.600006,132.600006,128.000000,130.899994,130.899994,1447100
2019-10-28,144.100006,150.000000,138.600006,146.899994,146.899994,3227100
2019-10-29,162.399994,170.300003,156.100006,157.300003,157.300003,4166500
2019-10-30,172.000000,173.000000,164.399994,169.000000,169.000000,3273700
2019-10-31,172.000000,172.699997,153.199997,158.000000,158.000000,2964200
2019-11-01,151.100006,172.899994,150.600006,170.399994,170.399994,2845900
2019-11-04,191.899994,195.100006,187.000000,193.100006,193.100006,3439500
2019-11-05,202.699997,206.600006,195.600006,203.699997,203.699997,3009100
2019-11-06,202.800003,206.100006,192.500000,194.000000,194.000000,2399500
2019-11-07,189.199997,205.199997,179.000000,186.600006,186.600006,3311000
2019-11-08,189.399994,189.500000,180.500000,185.899994,185.899994,1873200
2019-11-11,161.100006,162.100006,153.000000,156.500000,156.500000,2928100
2019-11-12,159.899994,160.000000,151.399994,154.100006,154.100006,1851300
2019-11-13,148.600006,161.500000,145.000000,160.500000,160.500000,2847100
2019-11-14,157.000000,162.199997,152.199997,154.399994,154.399994,2471900
2019-11-15,154.800003,165.800003,151.000000,158.399994,158.399994,2434600
2019-11-18,145.000000,149.100006,137.000000,137.399994,137.399994,3098200
2019-11-19,132.300003,135.000000,130.000000,130.399994,130.399994,2398800
2019-11-20,134.199997,138.800003,132.199997,136.199997,136.199997,1933300
2019-11-21,134.100006,140.300003,130.100006,139.100006,139.100006,2619400
2019-11-22,144.699997,153.199997,144.100006,150.500000,150.500000,2932400
2019-11-25,133.199997,134.500000,129.000000,130.300003,130.300003,4442400
2019-11-26,121.500000,123.199997,118.000000,122.500000,122.500000,3795800
2019-11-27,120.099998,122.699997,116.199997,118.000000,118.000000,2906700
2019-11-29,100.300003,100.900002,92.000000,92.699997,92.699997,4594600
2019-12-02,91.800003,94.000000,88.000000,93.500000,93.500000,3898200
2019-12-03,102.699997,113.400002,100.800003,105.599998,105.599998,4947700
2019-12-04,99.199997,103.599998,96.099998,101.800003,101.800003,3302800
2019-12-05,104.300003,107.900002,100.699997,102.400002,102.400002,2773200
2019-12-06,102.099998,102.400002,91.300003,93.599998,93.599998,3628400
2019-12-09,79.099998,82.300003,76.500000,82.199997,82.199997,5678900
2019-12-10,82.000000,85.500000,80.300003,83.500000,83.500000,2368600
2019-12-11,85.099998,87.000000,80.800003,80.900002,80.900002,2612600
2019-12-12,84.900002,91.699997,82.400002,89.800003,89.800003,3580600
2019-12-13,84.900002,87.800003,83.599998,85.699997,85.699997,2404300
2019-12-16,91.000000,92.800003,89.500000,90.800003,90.800003,2437200
2019-12-17,87.000000,89.199997,84.800003,87.699997,87.699997,2253800
2019-12-18,82.900002,83.699997,80.800003,83.300003,83.300003,2808500
2019-12-19,79.400002,84.800003,79.099998,84.400002,84.400002,3413800
2019-12-20,88.900002,89.000000,85.699997,88.000000,88.000000,2757800
2019-12-23,77.699997,79.690002,76.750000,77.910004,77.910004,3592500
2019-12-24,75.110001,76.959999,73.610001,75.800003,75.800003,2426600
2019-12-26,81.379997,84.699997,80.820000,82.059998,82.059998,3357500
2019-12-27,75.589996,79.889999,72.410004,79.599998,79.599998,6712300
2019-12-30,77.779999,79.150002,73.250000,73.820000,73.820000,3692900
2019-12-31,71.720001,74.550003,70.129997,72.930000,72.930000,3747000
2020-01-02,70.580002,70.980003,66.610001,67.910004,67.910004,5051900
2020-01-03,68.230003,70.849998,66.699997,67.050003,67.050003,4058000
2020-01-06,70.110001,70.650002,66.250000,69.750000,69.750000,4044700
2020-01-07,68.110001,72.379997,67.940002,70.089996,70.089996,3279900
2020-01-08,70.379997,70.949997,66.400002,69.720001,69.720001,4695700
2020-01-09,67.820000,71.330002,65.690002,70.470001,70.470001,3698100
2020-01-10,73.980003,76.110001,73.519997,74.089996,74.089996,4103900
2020-01-13,72.000000,73.370003,69.870003,72.970001,72.970001,3347300
2020-01-14,77.209999,77.370003,71.269997,71.680000,71.680000,3968100
2020-01-15,66.400002,67.150002,65.230003,65.820000,65.820000,5520900
2020-01-16,65.760002,69.000000,61.189999,61.840000,61.840000,6465200
2020-01-17,58.279999,58.419998,55.900002,56.060001,56.060001,6049600
2020-01-21,50.680000,51.910000,46.020000,48.950001,48.950001,7465900
2020-01-22,49.500000,51.049999,48.500000,49.700001,49.700001,4417500
2020-01-23,51.340000,53.189999,48.750000,50.049999,50.049999,5070200
2020-01-24,47.490002,47.650002,45.830002,46.639999,46.639999,4657800
2020-01-27,50.950001,50.950001,46.209999,46.880001,46.880001,4729600
2020-01-28,49.459999,50.790001,48.540001,49.349998,49.349998,3831400
2020-01-29,46.910000,47.299999,45.639999,46.849998,46.849998,4610200
2020-01-30,44.119999,46.200001,42.439999,43.650002,43.650002,6180100
2020-01-31,44.439999,45.299999,43.610001,44.150002,44.150002,3633900
2020-02-03,44.619999,44.700001,42.389999,42.619999,42.619999,3568800
2020-02-04,43.790001,47.470001,43.430000,46.660000,46.660000,4073700
2020-02-05,43.200001,46.270000,43.000000,46.200001,46.200001,4034400
2020-02-06,44.509998,48.830002,44.020000,45.709999,45.709999,4612100
2020-02-07,47.500000,48.290001,44.740002,44.810001,44.810001,3933600
2020-02-10,40.009998,40.930000,38.279999,38.860001,38.860001,6474500
2020-02-11,39.119999,40.700001,38.459999,40.200001,40.200001,4232000
2020-02-12,42.740002,44.279999,41.930000,43.689999,43.689999,4472400
2020-02-13,44.169998,44.919998,42.150002,42.360001,42.360001,3572500
2020-02-14,43.060001,43.419998,42.080002,42.410000,42.410000,2580000
2020-02-18,48.950001,50.330002,47.669998,48.869999,48.869999,4669200
2020-02-19,49.419998,51.259998,48.560001,50.400002,50.400002,2967300
2020-02-20,48.230000,54.200001,46.340000,46.599998,46.599998,7338700
2020-02-21,45.000000,47.070000,44.740002,45.799999,45.799999,3444200
2020-02-24,42.590000,43.080002,40.650002,41.580002,41.580002,3328100
2020-02-25,42.599998,42.950001,40.500000,41.000000,41.000000,2590700
2020-02-26,43.049999,43.650002,39.310001,39.439999,39.439999,3949000
2020-02-27,34.560001,35.200001,32.689999,34.090000,34.090000,6625000
2020-02-28,32.209999,33.240002,30.250000,31.200001,31.200001,5235800
2020-03-02,34.130001,35.090000,33.000000,34.560001,34.560001,3620700
2020-03-03,37.200001,39.540001,36.209999,37.220001,37.220001,5156500
2020-03-04,39.290001,39.990002,37.299999,39.389999,39.389999,3115400
2020-03-05,38.360001,38.680000,34.779999,34.970001,34.970001,3492100
2020-03-06,34.230000,34.549999,31.500000,32.320000,32.320000,2728000
2020-03-09,32.880001,38.130001,29.900000,38.099998,38.099998,5103900
2020-03-10,39.480000,46.200001,39.340000,44.570000,44.570000,6574000
2020-03-11,47.389999,49.110001,39.799999,40.900002,40.900002,5160800
2020-03-12,35.910000,40.779999,34.919998,38.080002,38.080002,3543000
2020-03-13,43.299999,43.919998,38.630001,41.540001,41.540001,3051400
2020-03-16,36.000000,38.029999,34.919998,35.639999,35.639999,2198400
2020-03-17,36.439999,36.549999,30.660000,31.209999,31.209999,2785800
2020-03-18,27.139999,28.010000,22.170000,26.549999,26.549999,5393500
2020-03-19,26.250000,28.879999,25.680000,28.629999,28.629999,3342900
2020-03-20,29.340000,29.530001,24.770000,25.129999,25.129999,2741200
2020-03-23,25.469999,27.280001,24.570000,25.760000,25.760000,2802400
2020-03-24,28.780001,29.549999,27.469999,28.980000,28.980000,2700700
2020-03-25,28.610001,29.340000,26.969999,28.139999,28.139999,2599000
2020-03-26,27.150000,28.860001,25.809999,26.610001,26.610001,3299000
2020-03-27,25.879999,26.820000,25.080000,25.860001,25.860001,2440700
2020-03-30,24.719999,27.290001,24.520000,26.760000,26.760000,2447600
2020-03-31,27.430000,27.469999,24.110001,25.080000,25.080000,4019000
2020-04-01,23.250000,23.540001,21.629999,21.850000,21.850000,4542200
2020-04-02,20.549999,21.450001,19.260000,20.459999,20.459999,5586600
2020-04-03,20.270000,24.580000,20.250000,24.110001,24.110001,5338900
2020-04-06,25.590000,28.730000,25.490000,28.549999,28.549999,6342300
2020-04-07,31.750000,35.599998,31.190001,35.490002,35.490002,5010700
2020-04-08,34.450001,35.419998,29.639999,30.400000,30.400000,5140100
2020-04-09,29.719999,30.840000,27.469999,28.070000,28.070000,4537300
2020-04-13,30.129999,30.850000,27.020000,28.820000,28.820000,4189700
2020-04-14,26.809999,27.750000,25.299999,25.450001,25.450001,4541700
2020-04-15,24.860001,24.900000,22.000000,22.410000,22.410000,5721400
2020-04-16,21.660000,27.420000,21.000000,26.270000,26.270000,10608500
2020-04-17,29.820000,30.950001,27.580000,28.620001,28.620001,7637300
